cuda:0
Using device: cuda:0

1 Number of Devices Exists

Episode 2530	Average Score: -66.08
Episode 2531	Average Score: -65.82
Episode 2532	Average Score: -65.69
Episode 2533	Average Score: -65.61
Episode 2534	Average Score: -65.71
Episode 2535	Average Score: -65.31
Episode 2536	Average Score: -65.39
Episode 2537	Average Score: -65.02
Episode 2538	Average Score: -64.89
Episode 2539	Average Score: -65.07
Episode 2540	Average Score: -64.99
Episode 2541	Average Score: -64.78
Episode 2542	Average Score: -64.95
Episode 2543	Average Score: -65.39
Episode 2544	Average Score: -65.62
Episode 2545	Average Score: -65.58
Episode 2546	Average Score: -65.54
Episode 2547	Average Score: -65.39
Episode 2548	Average Score: -65.66
Episode 2549	Average Score: -65.87
Episode 2550	Average Score: -66.02
Episode 2551	Average Score: -66.07
Episode 2552	Average Score: -66.00
Episode 2553	Average Score: -66.20
Episode 2554	Average Score: -65.93
Episode 2555	Average Score: -65.61
Episode 2556	Average Score: -65.75
Episode 2557	Average Score: -65.24
Episode 2558	Average Score: -65.34
Episode 2559	Average Score: -65.09
Episode 2560	Average Score: -65.15
Episode 2561	Average Score: -65.06
Episode 2562	Average Score: -64.90
Episode 2563	Average Score: -65.20
Episode 2564	Average Score: -65.10
Episode 2565	Average Score: -64.65
Episode 2566	Average Score: -64.75
Episode 2567	Average Score: -64.89
Episode 2568	Average Score: -64.90
Episode 2569	Average Score: -64.71
Episode 2570	Average Score: -65.06
Episode 2571	Average Score: -64.58
Episode 2572	Average Score: -64.31
Episode 2573	Average Score: -63.97
Episode 2574	Average Score: -63.30
Episode 2575	Average Score: -63.47
Episode 2576	Average Score: -63.15
Episode 2577	Average Score: -63.34
Episode 2578	Average Score: -63.51
Episode 2579	Average Score: -63.04
Episode 2580	Average Score: -62.63
Episode 2581	Average Score: -62.23
Episode 2582	Average Score: -62.15
Episode 2583	Average Score: -62.14
Episode 2584	Average Score: -62.05
Episode 2585	Average Score: -61.48
Episode 2586	Average Score: -61.26
Episode 2587	Average Score: -61.15
Episode 2588	Average Score: -61.29
Episode 2589	Average Score: -61.45
Episode 2590	Average Score: -61.30
Episode 2591	Average Score: -61.20
Episode 2592	Average Score: -61.10
Episode 2593	Average Score: -60.83
Episode 2594	Average Score: -60.30
Episode 2595	Average Score: -60.41
Episode 2596	Average Score: -60.84
Episode 2597	Average Score: -60.59
Episode 2598	Average Score: -60.55
Episode 2599	Average Score: -60.44
Episode 2600	Average Score: -60.15
Episode 2601	Average Score: -60.03
Episode 2602	Average Score: -59.90
Episode 2603	Average Score: -59.93
Episode 2604	Average Score: -60.08
Episode 2605	Average Score: -60.39
Episode 2606	Average Score: -60.28
Episode 2607	Average Score: -60.33
Episode 2608	Average Score: -60.59
Episode 2609	Average Score: -60.48
Episode 2610	Average Score: -60.98
Episode 2611	Average Score: -60.66
Episode 2612	Average Score: -60.21
Episode 2613	Average Score: -60.16
Episode 2614	Average Score: -60.13
Episode 2615	Average Score: -60.15
Episode 2616	Average Score: -60.05
Episode 2617	Average Score: -60.40
Episode 2618	Average Score: -60.86
Episode 2619	Average Score: -60.90
Episode 2620	Average Score: -60.51
Episode 2621	Average Score: -60.32
Episode 2622	Average Score: -59.75
Episode 2623	Average Score: -59.94
Episode 2624	Average Score: -59.76
Episode 2625	Average Score: -59.70
Episode 2626	Average Score: -59.40
Episode 2627	Average Score: -59.30
Episode 2628	Average Score: -59.40
Episode 2629	Average Score: -59.19
Episode 2630	Average Score: -59.81
Episode 2631	Average Score: -59.88
Episode 2632	Average Score: -59.65
Episode 2633	Average Score: -59.54
Episode 2634	Average Score: -59.30
Episode 2635	Average Score: -59.13
Episode 2636	Average Score: -58.92
Episode 2637	Average Score: -58.98
Episode 2638	Average Score: -58.79
Episode 2639	Average Score: -58.76
Episode 2640	Average Score: -58.50
Episode 2641	Average Score: -58.54
Episode 2642	Average Score: -58.45
Episode 2643	Average Score: -58.28
Episode 2644	Average Score: -58.11
Episode 2645	Average Score: -58.01
Episode 2646	Average Score: -58.15
Episode 2647	Average Score: -57.82
Episode 2648	Average Score: -57.75
Episode 2649	Average Score: -57.57
Episode 2650	Average Score: -57.46
Episode 2651	Average Score: -57.24
Episode 2652	Average Score: -57.29
Episode 2653	Average Score: -57.44
Episode 2654	Average Score: -57.43
Episode 2655	Average Score: -57.33
Episode 2656	Average Score: -57.24
Episode 2657	Average Score: -57.24
Episode 2658	Average Score: -57.40
Episode 2659	Average Score: -57.40
Episode 2660	Average Score: -57.40
Episode 2661	Average Score: -56.74
Episode 2662	Average Score: -56.79
Episode 2663	Average Score: -56.47
Episode 2664	Average Score: -56.38
Episode 2665	Average Score: -55.97
Episode 2666	Average Score: -56.13
Episode 2667	Average Score: -56.08
Episode 2668	Average Score: -56.29
Episode 2669	Average Score: -56.27
Episode 2670	Average Score: -56.40
Episode 2671	Average Score: -57.14
Episode 2672	Average Score: -57.39
Episode 2673	Average Score: -57.37
Episode 2674	Average Score: -57.31
Episode 2675	Average Score: -57.07
Episode 2676	Average Score: -57.71
Episode 2677	Average Score: -58.20
Episode 2678	Average Score: -58.56
Episode 2679	Average Score: -58.93
Episode 2680	Average Score: -59.06
Episode 2681	Average Score: -59.44
Episode 2682	Average Score: -59.39
Episode 2683	Average Score: -59.52
Episode 2684	Average Score: -59.45
Episode 2685	Average Score: -59.49
Episode 2686	Average Score: -59.46
Episode 2687	Average Score: -59.63
Episode 2688	Average Score: -59.84
Episode 2689	Average Score: -60.44
Episode 2690	Average Score: -60.27
Episode 2691	Average Score: -60.49
Episode 2692	Average Score: -60.97
Episode 2693	Average Score: -61.22
Episode 2694	Average Score: -61.10
Episode 2695	Average Score: -61.01
Episode 2696	Average Score: -61.10
Episode 2697	Average Score: -60.65
Episode 2698	Average Score: -60.66
Episode 2699	Average Score: -60.84
Episode 2700	Average Score: -60.82
Episode 2701	Average Score: -60.52
Episode 2702	Average Score: -60.59
Episode 2703	Average Score: -60.78
Episode 2704	Average Score: -60.56
Episode 2705	Average Score: -60.32
Episode 2706	Average Score: -60.24
Episode 2707	Average Score: -60.15
Episode 2708	Average Score: -60.51
Episode 2709	Average Score: -59.96
Episode 2710	Average Score: -60.02
Episode 2711	Average Score: -60.05
Episode 2712	Average Score: -59.81
Episode 2713	Average Score: -59.87
Episode 2714	Average Score: -59.84
Episode 2715	Average Score: -59.43
Episode 2716	Average Score: -59.41
Episode 2717	Average Score: -59.36
Episode 2718	Average Score: -59.38
Episode 2719	Average Score: -58.87
Episode 2720	Average Score: -58.91
Episode 2721	Average Score: -58.98
Episode 2722	Average Score: -58.69
Episode 2723	Average Score: -58.49
Episode 2724	Average Score: -58.49
Episode 2725	Average Score: -58.75
Episode 2726	Average Score: -58.84
Episode 2727	Average Score: -58.91
Episode 2728	Average Score: -58.61
Episode 2729	Average Score: -58.55
Episode 2730	Average Score: -58.62
Episode 2731	Average Score: -58.67
Episode 2732	Average Score: -58.70
Episode 2733	Average Score: -58.89
Episode 2734	Average Score: -58.42
Episode 2735	Average Score: -58.10
Episode 2736	Average Score: -57.68
Episode 2737	Average Score: -57.95
Episode 2738	Average Score: -58.18
Episode 2739	Average Score: -58.22
Episode 2740	Average Score: -58.70
Episode 2741	Average Score: -59.34
Episode 2742	Average Score: -59.36
Episode 2743	Average Score: -59.06
Episode 2744	Average Score: -58.54
Episode 2745	Average Score: -58.36
Episode 2746	Average Score: -57.93
Episode 2747	Average Score: -57.62
Episode 2748	Average Score: -58.04
Episode 2749	Average Score: -57.91Initial Position is [-0.0676983   0.28489134]
===============================================================
Target Position is [-0.24842905  0.01370543]
===============================================================
Initial Kappas are  [0.47104246754677526, 2.474088973904273, 4.297255252468691]
===============================================================
Goal Kappas are  [14.398548850253913, 4.900355086758058, 1.9188490709331258]
===============================================================

Episode 2750	Average Score: -57.54
Episode 2750	Average Score: -57.54

Episode 2751	Average Score: -57.61
Episode 2752	Average Score: -57.43
Episode 2753	Average Score: -57.00
Episode 2754	Average Score: -57.07
Episode 2755	Average Score: -57.04
Episode 2756	Average Score: -56.88
Episode 2757	Average Score: -56.77
Episode 2758	Average Score: -56.98
Episode 2759	Average Score: -56.46
Episode 2760	Average Score: -56.37
Episode 2761	Average Score: -55.77
Episode 2762	Average Score: -56.05
Episode 2763	Average Score: -56.51
Episode 2764	Average Score: -56.56
Episode 2765	Average Score: -56.79
Episode 2766	Average Score: -56.84
Episode 2767	Average Score: -56.84
Episode 2768	Average Score: -56.76
Episode 2769	Average Score: -57.13
Episode 2770	Average Score: -56.99
Episode 2771	Average Score: -56.83
Episode 2772	Average Score: -57.16
Episode 2773	Average Score: -57.15
Episode 2774	Average Score: -56.81
Episode 2775	Average Score: -56.49
Episode 2776	Average Score: -55.75
Episode 2777	Average Score: -55.96
Episode 2778	Average Score: -55.99
Episode 2779	Average Score: -56.06
Episode 2780	Average Score: -56.11
Episode 2781	Average Score: -56.22
Episode 2782	Average Score: -56.41
Episode 2783	Average Score: -56.64
Episode 2784	Average Score: -56.37
Episode 2785	Average Score: -56.42
Episode 2786	Average Score: -56.80
Episode 2787	Average Score: -56.62
Episode 2788	Average Score: -56.68
Episode 2789	Average Score: -56.50
Episode 2790	Average Score: -56.48
Episode 2791	Average Score: -56.53
Episode 2792	Average Score: -56.55
Episode 2793	Average Score: -56.27
Episode 2794	Average Score: -56.17
Episode 2795	Average Score: -56.00
Episode 2796	Average Score: -55.96
Episode 2797	Average Score: -55.83
Episode 2798	Average Score: -55.62
Episode 2799	Average Score: -55.62
Episode 2800	Average Score: -55.60
Episode 2801	Average Score: -55.39
Episode 2802	Average Score: -55.35
Episode 2803	Average Score: -55.00
Episode 2804	Average Score: -55.21
Episode 2805	Average Score: -55.27
Episode 2806	Average Score: -55.23
Episode 2807	Average Score: -55.94
Episode 2808	Average Score: -56.39
Episode 2809	Average Score: -56.54
Episode 2810	Average Score: -56.37
Episode 2811	Average Score: -56.27
Episode 2812	Average Score: -56.27
Episode 2813	Average Score: -55.92
Episode 2814	Average Score: -56.33
Episode 2815	Average Score: -56.31
Episode 2816	Average Score: -56.26
Episode 2817	Average Score: -56.23
Episode 2818	Average Score: -56.05
Episode 2819	Average Score: -55.58
Episode 2820	Average Score: -55.81
Episode 2821	Average Score: -55.85
Episode 2822	Average Score: -55.88
Episode 2823	Average Score: -55.93
Episode 2824	Average Score: -56.29
Episode 2825	Average Score: -56.56
Episode 2826	Average Score: -56.57
Episode 2827	Average Score: -56.45
Episode 2828	Average Score: -56.88
Episode 2829	Average Score: -56.67
Episode 2830	Average Score: -56.87
Episode 2831	Average Score: -57.08
Episode 2832	Average Score: -57.45
Episode 2833	Average Score: -57.45
Episode 2834	Average Score: -57.41
Episode 2835	Average Score: -57.57
Episode 2836	Average Score: -57.86
Episode 2837	Average Score: -57.74
Episode 2838	Average Score: -57.84
Episode 2839	Average Score: -57.75
Episode 2840	Average Score: -57.70
Episode 2841	Average Score: -57.60
Episode 2842	Average Score: -57.61
Episode 2843	Average Score: -57.82
Episode 2844	Average Score: -57.92
Episode 2845	Average Score: -57.50
Episode 2846	Average Score: -57.19
Episode 2847	Average Score: -57.61
Episode 2848	Average Score: -57.65
Episode 2849	Average Score: -57.94
Episode 2850	Average Score: -57.77
Episode 2851	Average Score: -58.40
Episode 2852	Average Score: -58.77
Episode 2853	Average Score: -59.09
Episode 2854	Average Score: -58.78
Episode 2855	Average Score: -58.65
Episode 2856	Average Score: -58.75
Episode 2857	Average Score: -59.05
Episode 2858	Average Score: -58.77
Episode 2859	Average Score: -59.23
Episode 2860	Average Score: -58.73
Episode 2861	Average Score: -58.96
Episode 2862	Average Score: -58.80
Episode 2863	Average Score: -58.93
Episode 2864	Average Score: -59.16
Episode 2865	Average Score: -59.00
Episode 2866	Average Score: -59.12
Episode 2867	Average Score: -58.78
Episode 2868	Average Score: -58.64
Episode 2869	Average Score: -58.10
Episode 2870	Average Score: -58.11
Episode 2871	Average Score: -57.95
Episode 2872	Average Score: -58.14
Episode 2873	Average Score: -58.32
Episode 2874	Average Score: -58.28
Episode 2875	Average Score: -58.20
Episode 2876	Average Score: -58.40
Episode 2877	Average Score: -58.66
Episode 2878	Average Score: -58.44
Episode 2879	Average Score: -58.25
Episode 2880	Average Score: -58.07
Episode 2881	Average Score: -57.85
Episode 2882	Average Score: -58.14
Episode 2883	Average Score: -58.33
Episode 2884	Average Score: -58.35
Episode 2885	Average Score: -58.84
Episode 2886	Average Score: -59.18
Episode 2887	Average Score: -59.24
Episode 2888	Average Score: -59.83
Episode 2889	Average Score: -60.09
Episode 2890	Average Score: -60.09
Episode 2891	Average Score: -60.58
Episode 2892	Average Score: -60.88
Episode 2893	Average Score: -60.87
Episode 2894	Average Score: -60.97
Episode 2895	Average Score: -61.34
Episode 2896	Average Score: -61.21
Episode 2897	Average Score: -61.16
Episode 2898	Average Score: -61.14
Episode 2899	Average Score: -61.34
Episode 2900	Average Score: -61.45
Episode 2901	Average Score: -61.67
Episode 2902	Average Score: -61.68
Episode 2903	Average Score: -61.88
Episode 2904	Average Score: -62.03
Episode 2905	Average Score: -62.48
Episode 2906	Average Score: -63.21
Episode 2907	Average Score: -62.96
Episode 2908	Average Score: -63.10
Episode 2909	Average Score: -63.26
Episode 2910	Average Score: -63.08
Episode 2911	Average Score: -63.27
Episode 2912	Average Score: -63.39
Episode 2913	Average Score: -63.55
Episode 2914	Average Score: -63.36
Episode 2915	Average Score: -63.42
Episode 2916	Average Score: -63.80
Episode 2917	Average Score: -64.23
Episode 2918	Average Score: -63.95
Episode 2919	Average Score: -64.41
Episode 2920	Average Score: -64.74
Episode 2921	Average Score: -64.28
Episode 2922	Average Score: -63.96
Episode 2923	Average Score: -64.21
Episode 2924	Average Score: -64.18
Episode 2925	Average Score: -64.72
Episode 2926	Average Score: -64.33
Episode 2927	Average Score: -64.22
Episode 2928	Average Score: -64.41
Episode 2929	Average Score: -64.07
Episode 2930	Average Score: -63.92
Episode 2931	Average Score: -63.75
Episode 2932	Average Score: -63.94
Episode 2933	Average Score: -64.22
Episode 2934	Average Score: -64.29
Episode 2935	Average Score: -64.78
Episode 2936	Average Score: -64.82
Episode 2937	Average Score: -64.81
Episode 2938	Average Score: -64.75
Episode 2939	Average Score: -64.23
Episode 2940	Average Score: -64.53
Episode 2941	Average Score: -64.44
Episode 2942	Average Score: -64.50
Episode 2943	Average Score: -64.75
Episode 2944	Average Score: -64.93
Episode 2945	Average Score: -65.07
Episode 2946	Average Score: -65.26
Episode 2947	Average Score: -65.12
Episode 2948	Average Score: -65.37
Episode 2949	Average Score: -65.30
Episode 2950	Average Score: -65.88
Episode 2951	Average Score: -66.51
Episode 2952	Average Score: -66.66
Episode 2953	Average Score: -66.60
Episode 2954	Average Score: -67.22
Episode 2955	Average Score: -67.34
Episode 2956	Average Score: -67.51
Episode 2957	Average Score: -67.90
Episode 2958	Average Score: -67.80
Episode 2959	Average Score: -67.95
Episode 2960	Average Score: -67.89
Episode 2961	Average Score: -67.81
Episode 2962	Average Score: -67.73
Episode 2963	Average Score: -67.41
Episode 2964	Average Score: -67.38
Episode 2965	Average Score: -67.43
Episode 2966	Average Score: -67.60
Episode 2967	Average Score: -67.62
Episode 2968	Average Score: -67.47
Episode 2969	Average Score: -67.66
Episode 2970	Average Score: -67.61
Episode 2971	Average Score: -67.63
Episode 2972	Average Score: -67.79
Episode 2973	Average Score: -67.96
Episode 2974	Average Score: -68.06
Episode 2975	Average Score: -67.70
Episode 2976	Average Score: -67.90
Episode 2977	Average Score: -67.72
Episode 2978	Average Score: -67.71
Episode 2979	Average Score: -68.00
Episode 2980	Average Score: -67.97
Episode 2981	Average Score: -68.25
Episode 2982	Average Score: -68.17
Episode 2983	Average Score: -67.82
Episode 2984	Average Score: -67.96
Episode 2985	Average Score: -68.05
Episode 2986	Average Score: -68.04
Episode 2987	Average Score: -67.51
Episode 2988	Average Score: -67.30
Episode 2989	Average Score: -66.95
Episode 2990	Average Score: -66.45
Episode 2991	Average Score: -66.02
Episode 2992	Average Score: -65.88
Episode 2993	Average Score: -66.02
Episode 2994	Average Score: -66.34
Episode 2995	Average Score: -66.56
Episode 2996	Average Score: -66.55
Episode 2997	Average Score: -66.62
Episode 2998	Average Score: -66.20
Episode 2999	Average Score: -66.38Initial Position is [-0.128496   0.1435902]
===============================================================
Target Position is [-0.202159    0.17306758]
===============================================================
Initial Kappas are  [-0.7014651292970551, 12.565191953997044, 15.856421087744401]
===============================================================
Goal Kappas are  [5.354468725892229, 7.830504336038242, 1.164692356769935]
===============================================================

Episode 3000	Average Score: -66.44
Episode 3000	Average Score: -66.44

Episode 3001	Average Score: -66.32
Episode 3002	Average Score: -66.62
Episode 3003	Average Score: -66.54
Episode 3004	Average Score: -66.70
Episode 3005	Average Score: -66.79
Episode 3006	Average Score: -66.93
Episode 3007	Average Score: -66.54
Episode 3008	Average Score: -66.55
Episode 3009	Average Score: -66.64
Episode 3010	Average Score: -66.64
Episode 3011	Average Score: -66.93
Episode 3012	Average Score: -66.56
Episode 3013	Average Score: -66.08
Episode 3014	Average Score: -66.17
Episode 3015	Average Score: -65.98
Episode 3016	Average Score: -66.20
Episode 3017	Average Score: -66.25
Episode 3018	Average Score: -66.50
Episode 3019	Average Score: -66.50
Episode 3020	Average Score: -66.50
Episode 3021	Average Score: -66.52
Episode 3022	Average Score: -66.29
Episode 3023	Average Score: -66.61
Episode 3024	Average Score: -66.44
Episode 3025	Average Score: -66.56
Episode 3026	Average Score: -66.85
Episode 3027	Average Score: -66.61
Episode 3028	Average Score: -66.51
Episode 3029	Average Score: -66.70
Episode 3030	Average Score: -66.90
Episode 3031	Average Score: -66.72
Episode 3032	Average Score: -66.51
Episode 3033	Average Score: -66.00
Episode 3034	Average Score: -66.15
Episode 3035	Average Score: -66.29
Episode 3036	Average Score: -66.20
Episode 3037	Average Score: -66.40
Episode 3038	Average Score: -66.23
Episode 3039	Average Score: -66.31
Episode 3040	Average Score: -66.22
Episode 3041	Average Score: -66.44
Episode 3042	Average Score: -66.50
Episode 3043	Average Score: -66.80
Episode 3044	Average Score: -66.91
Episode 3045	Average Score: -67.29
Episode 3046	Average Score: -67.64
Episode 3047	Average Score: -67.67
Episode 3048	Average Score: -67.89
Episode 3049	Average Score: -67.60
Episode 3050	Average Score: -67.71
Episode 3051	Average Score: -67.71
Episode 3052	Average Score: -67.77
Episode 3053	Average Score: -68.17
Episode 3054	Average Score: -68.13
Episode 3055	Average Score: -68.23
Episode 3056	Average Score: -68.23
Episode 3057	Average Score: -67.81
Episode 3058	Average Score: -67.37
Episode 3059	Average Score: -66.89
Episode 3060	Average Score: -67.08
Episode 3061	Average Score: -67.08
Episode 3062	Average Score: -67.17
Episode 3063	Average Score: -67.56
Episode 3064	Average Score: -67.47
Episode 3065	Average Score: -67.63
Episode 3066	Average Score: -67.71
Episode 3067	Average Score: -68.06
Episode 3068	Average Score: -68.17
Episode 3069	Average Score: -68.49
Episode 3070	Average Score: -68.16
Episode 3071	Average Score: -67.94
Episode 3072	Average Score: -68.07
Episode 3073	Average Score: -68.46
Episode 3074	Average Score: -68.14
Episode 3075	Average Score: -68.17
Episode 3076	Average Score: -68.05
Episode 3077	Average Score: -67.90
Episode 3078	Average Score: -67.25
Episode 3079	Average Score: -67.21
Episode 3080	Average Score: -67.32
Episode 3081	Average Score: -66.97
Episode 3082	Average Score: -66.74
Episode 3083	Average Score: -66.62
Episode 3084	Average Score: -66.96
Episode 3085	Average Score: -66.78
Episode 3086	Average Score: -66.44
Episode 3087	Average Score: -66.49
Episode 3088	Average Score: -66.27
Episode 3089	Average Score: -66.34
Episode 3090	Average Score: -66.26
Episode 3091	Average Score: -66.72
Episode 3092	Average Score: -66.57
Episode 3093	Average Score: -66.68
Episode 3094	Average Score: -67.11
Episode 3095	Average Score: -67.76
Episode 3096	Average Score: -68.35
Episode 3097	Average Score: -68.50
Episode 3098	Average Score: -68.61
Episode 3099	Average Score: -68.43
Episode 3100	Average Score: -68.58
Episode 3101	Average Score: -68.02
Episode 3102	Average Score: -67.65
Episode 3103	Average Score: -67.55
Episode 3104	Average Score: -67.47
Episode 3105	Average Score: -67.23
Episode 3106	Average Score: -67.34
Episode 3107	Average Score: -66.91
Episode 3108	Average Score: -67.31
Episode 3109	Average Score: -66.84
Episode 3110	Average Score: -66.83
Episode 3111	Average Score: -66.85
Episode 3112	Average Score: -66.97
Episode 3113	Average Score: -66.96
Episode 3114	Average Score: -66.86
Episode 3115	Average Score: -66.77
Episode 3116	Average Score: -66.96
Episode 3117	Average Score: -67.01
Episode 3118	Average Score: -66.86
Episode 3119	Average Score: -66.79
Episode 3120	Average Score: -66.79
Episode 3121	Average Score: -67.11
Episode 3122	Average Score: -67.46
Episode 3123	Average Score: -67.48
Episode 3124	Average Score: -67.75
Episode 3125	Average Score: -68.07
Episode 3126	Average Score: -67.77
Episode 3127	Average Score: -67.68
Episode 3128	Average Score: -67.84
Episode 3129	Average Score: -67.88
Episode 3130	Average Score: -68.03
Episode 3131	Average Score: -68.46
Episode 3132	Average Score: -68.38
Episode 3133	Average Score: -68.51
Episode 3134	Average Score: -68.47
Episode 3135	Average Score: -68.16
Episode 3136	Average Score: -68.10
Episode 3137	Average Score: -68.01
Episode 3138	Average Score: -67.66
Episode 3139	Average Score: -67.54
Episode 3140	Average Score: -67.38
Episode 3141	Average Score: -66.88
Episode 3142	Average Score: -67.12
Episode 3143	Average Score: -67.13
Episode 3144	Average Score: -67.06
Episode 3145	Average Score: -66.95
Episode 3146	Average Score: -67.08
Episode 3147	Average Score: -67.11
Episode 3148	Average Score: -67.21
Episode 3149	Average Score: -67.26
Episode 3150	Average Score: -67.01
Episode 3151	Average Score: -66.75
Episode 3152	Average Score: -67.25
Episode 3153	Average Score: -67.21
Episode 3154	Average Score: -66.93
Episode 3155	Average Score: -66.34
Episode 3156	Average Score: -66.40
Episode 3157	Average Score: -66.73
Episode 3158	Average Score: -66.72
Episode 3159	Average Score: -66.71
Episode 3160	Average Score: -66.74
Episode 3161	Average Score: -66.66
Episode 3162	Average Score: -66.78
Episode 3163	Average Score: -66.39
Episode 3164	Average Score: -66.96
Episode 3165	Average Score: -67.10
Episode 3166	Average Score: -67.18
Episode 3167	Average Score: -67.05
Episode 3168	Average Score: -67.05
Episode 3169	Average Score: -66.46
Episode 3170	Average Score: -66.76
Episode 3171	Average Score: -66.52
Episode 3172	Average Score: -66.54
Episode 3173	Average Score: -66.42
Episode 3174	Average Score: -66.86
Episode 3175	Average Score: -66.75
Episode 3176	Average Score: -66.75
Episode 3177	Average Score: -66.42
Episode 3178	Average Score: -65.89
Episode 3179	Average Score: -65.64
Episode 3180	Average Score: -65.96
Episode 3181	Average Score: -65.90
Episode 3182	Average Score: -66.32
Episode 3183	Average Score: -65.90
Episode 3184	Average Score: -66.22
Episode 3185	Average Score: -65.61
Episode 3186	Average Score: -65.84
Episode 3187	Average Score: -65.86
Episode 3188	Average Score: -65.99
Episode 3189	Average Score: -65.90
Episode 3190	Average Score: -65.92
Episode 3191	Average Score: -65.86
Episode 3192	Average Score: -65.44
Episode 3193	Average Score: -64.88
Episode 3194	Average Score: -64.79
Episode 3195	Average Score: -64.74
Episode 3196	Average Score: -64.42
Episode 3197	Average Score: -64.83
Episode 3198	Average Score: -64.74
Episode 3199	Average Score: -64.88
Episode 3200	Average Score: -64.48
Episode 3201	Average Score: -63.91
Episode 3202	Average Score: -63.75
Episode 3203	Average Score: -63.68
Episode 3204	Average Score: -63.11
Episode 3205	Average Score: -63.25
Episode 3206	Average Score: -63.29
Episode 3207	Average Score: -63.10
Episode 3208	Average Score: -63.26
Episode 3209	Average Score: -63.01
Episode 3210	Average Score: -62.98
Episode 3211	Average Score: -62.90
Episode 3212	Average Score: -63.20
Episode 3213	Average Score: -63.09
Episode 3214	Average Score: -62.96
Episode 3215	Average Score: -63.05
Episode 3216	Average Score: -62.84
Episode 3217	Average Score: -63.17
Episode 3218	Average Score: -63.25
Episode 3219	Average Score: -63.23
Episode 3220	Average Score: -63.79
Episode 3221	Average Score: -64.10
Episode 3222	Average Score: -64.12
Episode 3223	Average Score: -63.60
Episode 3224	Average Score: -63.36
Episode 3225	Average Score: -63.45
Episode 3226	Average Score: -63.61
Episode 3227	Average Score: -63.66
Episode 3228	Average Score: -63.68
Episode 3229	Average Score: -63.51
Episode 3230	Average Score: -63.49
Episode 3231	Average Score: -63.50
Episode 3232	Average Score: -63.66
Episode 3233	Average Score: -63.95
Episode 3234	Average Score: -64.00
Episode 3235	Average Score: -63.94
Episode 3236	Average Score: -63.53
Episode 3237	Average Score: -63.47
Episode 3238	Average Score: -63.40
Episode 3239	Average Score: -63.46
Episode 3240	Average Score: -63.29
Episode 3241	Average Score: -63.20
Episode 3242	Average Score: -63.44
Episode 3243	Average Score: -63.27
Episode 3244	Average Score: -63.20
Episode 3245	Average Score: -63.56
Episode 3246	Average Score: -63.64
Episode 3247	Average Score: -63.58
Episode 3248	Average Score: -63.81
Episode 3249	Average Score: -63.94Initial Position is [-0.14514428  0.22049342]
===============================================================
Target Position is [-0.1672875   0.24085556]
===============================================================
Initial Kappas are  [0.7870296349135515, 9.111142111258236, 3.8852519761485134]
===============================================================
Goal Kappas are  [8.23936268027861, -0.6323553811385505, -2.9873630222488976]
===============================================================

Episode 3250	Average Score: -64.06
Episode 3250	Average Score: -64.06

Episode 3251	Average Score: -64.16
Episode 3252	Average Score: -64.01
Episode 3253	Average Score: -64.00
Episode 3254	Average Score: -64.04
Episode 3255	Average Score: -63.83
Episode 3256	Average Score: -63.91
Episode 3257	Average Score: -64.13
Episode 3258	Average Score: -64.06
Episode 3259	Average Score: -64.24
Episode 3260	Average Score: -64.42
Episode 3261	Average Score: -64.63
Episode 3262	Average Score: -64.74
Episode 3263	Average Score: -65.19
Episode 3264	Average Score: -65.04
Episode 3265	Average Score: -65.13
Episode 3266	Average Score: -65.27
Episode 3267	Average Score: -65.55
Episode 3268	Average Score: -65.53
Episode 3269	Average Score: -65.24
Episode 3270	Average Score: -65.59
Episode 3271	Average Score: -65.58
Episode 3272	Average Score: -65.78
Episode 3273	Average Score: -65.85
Episode 3274	Average Score: -66.12
Episode 3275	Average Score: -66.19
Episode 3276	Average Score: -66.31
Episode 3277	Average Score: -66.36
Episode 3278	Average Score: -66.29
Episode 3279	Average Score: -66.23
Episode 3280	Average Score: -66.15
Episode 3281	Average Score: -66.34
Episode 3282	Average Score: -66.50
Episode 3283	Average Score: -66.68
Episode 3284	Average Score: -66.78
Episode 3285	Average Score: -67.09
Episode 3286	Average Score: -66.76
Episode 3287	Average Score: -66.60
Episode 3288	Average Score: -66.99
Episode 3289	Average Score: -67.27
Episode 3290	Average Score: -67.11
Episode 3291	Average Score: -67.00
Episode 3292	Average Score: -67.27
Episode 3293	Average Score: -67.40
Episode 3294	Average Score: -67.26
Episode 3295	Average Score: -66.77
Episode 3296	Average Score: -66.40
Episode 3297	Average Score: -66.34
Episode 3298	Average Score: -66.34
Episode 3299	Average Score: -66.40
Episode 3300	Average Score: -66.31
Episode 3301	Average Score: -66.74
Episode 3302	Average Score: -66.70
Episode 3303	Average Score: -66.31
Episode 3304	Average Score: -66.43
Episode 3305	Average Score: -66.35
Episode 3306	Average Score: -66.42
Episode 3307	Average Score: -66.55
Episode 3308	Average Score: -66.80
Episode 3309	Average Score: -66.87
Episode 3310	Average Score: -66.69
Episode 3311	Average Score: -66.93
Episode 3312	Average Score: -67.00
Episode 3313	Average Score: -66.82
Episode 3314	Average Score: -66.78
Episode 3315	Average Score: -66.59
Episode 3316	Average Score: -66.70
Episode 3317	Average Score: -66.38
Episode 3318	Average Score: -66.33
Episode 3319	Average Score: -66.12
Episode 3320	Average Score: -65.86
Episode 3321	Average Score: -66.11
Episode 3322	Average Score: -66.15
Episode 3323	Average Score: -65.71
